Nom_commune,Code_postal,coordonnees_gps
VILLENEUVE LES BOULOC,31620,43.7737816543,1.4238362081
LUCHY,60360,49.5519072556,2.11494855936
OYEU,38690,45.4274505456,5.48004933768
ARBLADE LE BAS,32720,43.705221087,-0.17265437468
MACHEMONT,60150,49.5099441905,2.875553005
PARMILIEU,38390,45.8448442617,5.35457902828
ARDIZAS,32430,43.7236838876,0.998970035909
MAIGNELAY MONTIGNY,60420,49.548179093,2.51320633248
PREBOIS,38710,44.7780001917,5.71068390088
ARMENTIEUX,32230,43.5222602975,0.0972571471232
MARTINCOURT,60112,49.5301768343,1.90447241773
REVEL,38420,45.1681206613,5.90991149845
AUJAN MOURNEDE,32300,43.3758521622,0.501831576491
MAUCOURT,60640,49.6325787646,3.07814267123
LES ROCHES DE CONDRIEU,38370,45.4535022843,4.76433812277
BAJONNETTE,32120,43.8100195778,0.766169172651
MERY LA BATAILLE,60420,49.5442353409,2.6306106736
ROISSARD,38650,44.884456212,5.63550064457
BEAUMONT,32100,43.9377749989,0.290830760764
LE MESNIL EN THELLE,60530,49.1755288467,2.28195991466
ST ALBAN DE ROCHE,38080,45.5871624015,5.2245791574
BEDECHAN,32450,43.5735987591,0.792312827863
LE MESNIL ST FIRMIN,60120,49.6259590704,2.41044983882
ST ALBAN DU RHONE,38370,45.4179171487,4.75568259683
BELLEGARDE,32140,43.4269943275,0.632110124614
MONDESCOURT,60400,49.6007632459,3.10933333116
STE ANNE SUR GERVONDE,38440,45.4997686454,5.23217277414
BERAUT,32100,43.924159928,0.407251427599
MONTAGNY EN VEXIN,60240,49.1937559871,1.7963074166
ST ANTOINE L ABBAYE,38160,45.1722353559,5.21609050981
BERDOUES,32300,43.4719860449,0.399739334252
MONTMARTIN,60190,49.4662692846,2.69750550928
ST DIDIER DE BIZONNES,38690,45.4613188119,5.34474582164
BEZERIL,32130,43.5354869926,0.880550052099
MORIENVAL,60127,49.3104709662,2.93003968872
ST ISMIER,38330,45.2519291498,5.82858729623
BIRAN,32350,43.6946727542,0.404239086653
MUIRANCOURT,60640,49.6485015114,3.00199557071
ST JEAN DE BOURNAY,38440,45.4982631773,5.14748470946
BIVES,32380,43.8298621138,0.805981896154
NERY,60320,49.271310066,2.77130714289
ST JEAN DE SOUDAIN,38110,45.5852713494,5.43578432958
BONAS,32410,43.7790627499,0.405172476722
LA NEUVILLE EN HEZ,60510,49.3865132805,2.32682912406
ST JEAN DE VAULX,38220,45.0171172339,5.75169663098
BOULAUR,32450,43.550997171,0.765003194409
LA NEUVILLE ST PIERRE,60480,49.5318909884,2.19557228619
ST JOSEPH DE RIVIERE,38134,45.3646525632,5.69102202537
CAMPAGNE D ARMAGNAC,32800,43.8609046088,0.00746700396669
LA NEUVILLE SUR OUDEUIL,60690,49.5689583194,2.0136506967
ST JUST CHALEYSSIN,38540,45.5866184586,5.00425101272
CASTELNAU D AUZAN LABARRERE,32250,43.9434923568,0.10186302495
LA NEUVILLE SUR RESSONS,60490,49.5514944714,2.74513879891
ST LAURENT DU PONT,38380,45.3801495125,5.73532117087
CASTELNAU SUR L AUVIGNON,32100,43.9635207971,0.471654890782
LA NEUVILLE VAULT,60112,49.4890118867,1.96688277958
STE MARIE DU MONT,38660,45.4062736697,5.93038202226
CASTERON,32380,43.9028241046,0.868621810839
NOINTEL,60840,49.3828586322,2.48747358426
ST MARTIN D HERES,38400,45.1762012553,5.76476360737
CASTEX,32170,43.3818340108,0.312547597054
NOIREMONT,60480,49.5477774289,2.21412764409
ST MICHEL LES PORTES,38650,44.8650406452,5.59014871863
CASTILLON SAVES,32490,43.5641317623,0.983556394242
NOROY,60130,49.4429608366,2.51040723734
ST PAUL D IZEAUX,38140,45.31416401,5.43190717996
CATONVIELLE,32200,43.6560806019,0.962548344082
ONS EN BRAY,60650,49.4170822922,1.91904543496
ST PIERRE DE CHERENNES,38160,45.1219175481,5.3858661597
CAUSSENS,32100,43.9471704365,0.441602960063
ORMOY LE DAVIEN,60620,49.1960845952,2.95791288835
ST PIERRE DE MEAROZ,38350,44.8743730954,5.8195714854
CAZAUX SAVES,32130,43.5452047263,0.978268681087
OURSEL MAISON,60480,49.6022006095,2.17775833249
ST SAUVEUR,38160,45.1455683904,5.34488906233
CAZAUX VILLECOMTAL,32230,43.4477367972,0.174336175469
PARNES,60240,49.2000876864,1.74905447896
ST SAVIN,38300,45.6254619795,5.32143071399
CAZENEUVE,32800,43.8897347457,0.163914639045
PEROY LES GOMBRIES,60440,49.1656749464,2.84320631548
CHATEL EN TRIEVES,38710,44.8487244503,5.80401345281
CHELAN,32140,43.3513221997,0.545230571621
PIERREFITTE EN BEAUVAISIS,60112,49.4736179476,1.97936624141
LE SAPPEY EN CHARTREUSE,38700,45.26521241,5.78391032229
CUELAS,32300,43.352415623,0.451048381547
PLAINVILLE,60120,49.6129358636,2.44994653858
SARCENAS,38700,45.2847568738,5.75992972544
DEMU,32190,43.7618537122,0.166713123878
LE PLESSIER SUR ST JUST,60130,49.5081515622,2.4596143307
SAVAS MEPIN,38440,45.4968117369,5.06174427992
EAUZE,32800,43.8607370613,0.105730356401
LE PLESSIS BRION,60150,49.4622196223,2.9084704643
PORTE DES BONNEVAUX,38260,45.4317273834,5.19744019557
ESCLASSAN LABASTIDE,32140,43.4161811903,0.552126229054
PORCHEUX,60390,49.3365218243,1.92395971009
SEPTEME,38780,45.5481011598,4.98525636535
ESTANG,32240,43.8724476827,-0.104454073266
PUISEUX LE HAUBERGER,60540,49.2180286454,2.23133735339
SEPTEME,38780,45.5481011598,4.98525636535
ESTIPOUY,32300,43.5489973187,0.387102294766
LE QUESNEL AUBRY,60480,49.5099695752,2.31447331085
SERPAIZE,38200,45.5576137521,4.91965362732
ESTRAMIAC,32380,43.8350883642,0.849647373982
RARAY,60810,49.263440205,2.71969043321
SIEVOZ,38350,44.9050907619,5.85034623903
FLAMARENS,32340,44.0211871961,0.792404807363
RETHONDES,60153,49.4289952434,2.94460226209
SINARD,38650,44.9430987654,5.65579105811
GAVARRET SUR AULOUSTE,32390,43.7768059655,0.659322996742
RICQUEBOURG,60490,49.5606808344,2.75829251841
SONNAY,38150,45.3566083614,4.91625352984
GOUX,32400,43.6167487404,-0.022105593973
RIEUX,60870,49.3000073439,2.51252938174
SOUSVILLE,38350,44.9098323482,5.80696662088
HAGET,32730,43.4164577961,0.161717343606
ROTANGY,60360,49.5850016727,2.08836287061
LE TOUVET,38660,45.3514959567,5.94615794112
LE HOUGA,32460,43.7695328695,-0.185293783845
ROUVRES EN MULTIEN,60620,49.1065269014,3.02241048345
TRAMOLE,38300,45.5136127414,5.26771625978
IDRAC RESPAILLES,32300,43.5147795841,0.463769960851
SACY LE PETIT,60190,49.3698949265,2.62778300608
TREMINIS,38710,44.7326500492,5.77205743161
L ISLE ARNE,32270,43.615929649,0.784325448468
ST ETIENNE ROILAYE,60350,49.3604965921,3.0112130917
LA TRONCHE,38700,45.2104409255,5.74343326974
L ISLE DE NOE,32300,43.584897204,0.415082105161
STE EUSOYE,60480,49.5752040683,2.25015619286
VALBONNAIS,38740,44.8979470948,5.9099695622
LABARTHE,32260,43.4711783649,0.577639627041
ST GERMAIN LA POTERIE,60650,49.4423808139,1.971867466
VALENCIN,38540,45.6076400854,5.02757104948
LABASTIDE SAVES,32130,43.5219724449,0.977226511284
ST GERMER DE FLY,60850,49.441635095,1.7819147282
VARCES ALLIERES ET RISSET,38760,45.0908638366,5.67685585853
LAGUIAN MAZOUS,32170,43.4163946487,0.251429144028
ST JEAN AUX BOIS,60350,49.3501826789,2.88709409437
VATILIEU,38470,45.2609367341,5.41140093645
LAMAGUERE,32260,43.4865684671,0.683135998236
ST MAXIMIN,60740,49.224445885,2.45930498428
VAUJANY,38114,45.1859501917,6.10152969645
LANNEMAIGNAN,32240,43.8989950256,-0.211156147496
ST VAAST LES MELLO,60660,49.2767877481,2.39991208976
VAULNAVEYS LE BAS,38410,45.0989005877,5.81149786551
LANNEPAX,32190,43.808107132,0.224965235255
SALENCY,60400,49.5876754737,3.04632508396
VAULNAVEYS LE HAUT,38410,45.1153983318,5.8400227882
LAYMONT,32220,43.4213039567,0.99482495821
SARCUS,60210,49.6808539591,1.87577061583
VERNIOZ,38150,45.430347371,4.89879549763
LIAS D ARMAGNAC,32240,43.8629702424,-0.0620305105879
SAVIGNIES,60650,49.4627452726,1.95763828893
VILLARD ST CHRISTOPHE,38119,44.9860357514,5.81891639232
LOUBEDAT,32110,43.7443131497,0.0317553412763
SOLENTE,60310,49.6978592083,2.88427490672
VILLENEUVE DE MARC,38440,45.462997823,5.11493429723
LOUSLITGES,32230,43.5994545053,0.156509791866
SUZOY,60400,49.582856711,2.93918164919
VILLETTE DE VIENNE,38200,45.5891950037,4.91199377057
LOUSSOUS DEBAT,32290,43.6567010743,0.0786423810254
THIBIVILLERS,60240,49.3092311857,1.90187779485
VIZILLE,38220,45.075027515,5.77956710747
MANCIET,32370,43.8178857934,0.0585536753476
THIEULOY ST ANTOINE,60210,49.6347803075,1.94612857854
VOUREY,38210,45.3170286253,5.5223348378
MANENT MONTANE,32140,43.3340996973,0.604574455016
TOURLY,60240,49.2202049953,1.94208573805
ABERGEMENT LES THESY,39110,46.9134980199,5.94569839295
MARGOUET MEYMES,32290,43.7253897531,0.117825300708
TRICOT,60420,49.5631454489,2.58460217686
ARINTHOD,39240,46.4000913267,5.58894022336
MASSEUBE,32140,43.4317876537,0.586727332554
VALESCOURT,60130,49.4852062948,2.43655225362
AUGEA,39190,46.5620792374,5.38938272802
MONTADET,32220,43.4355784077,0.904322141651
VARESNES,60400,49.5566902552,3.07817073988
AUMUR,39410,47.060981505,5.33712188503
MONTAUT,32300,43.3996449694,0.421986128901
VAUCIENNES,60117,49.2291351959,3.01623561024
AUTHUME,39100,47.1250671722,5.50826789113
MONTAUT LES CRENEAUX,32810,43.7018933107,0.665181948592
VELENNES,60510,49.4733673509,2.18849314931
AUXANGE,39700,47.1778341766,5.65519498249
MONTEGUT,32550,43.6420882254,0.668712450968
VENETTE,60280,49.4195417844,2.78373972195
BAUME LES MESSIEURS,39210,46.7048674382,5.64562570074
MORMES,32240,43.7960870358,-0.151124261308
LA VILLENEUVE SOUS THURY,60890,49.1601844737,3.0611547211
BAVERANS,39100,47.1054660171,5.53628421421
PAUILHAC,32500,43.8842839137,0.620708224899
VILLENEUVE SUR VERBERIE,60410,49.2751399266,2.67989844537
BELLECOMBE,39310,46.3093062436,5.90889687152
PESSAN,32550,43.6087293249,0.664949028866
VILLERS ST GENEST,60620,49.14033599,2.90001405815
BIARNE,39290,47.1454413505,5.45151056819
PEYRECAVE,32340,43.9964330761,0.80968636062
VROCOURT,60112,49.5361368053,1.89040269759
BIEF DU FOURG,39250,46.8204461045,6.11715675755
PEYRUSSE VIEILLE,32230,43.6275468011,0.1757963589
AUX MARAIS,60000,49.4073687683,2.04083080438
BOIS DE GAND,39230,46.8265028242,5.50052163033
PLIEUX,32340,43.9527887439,0.742854267705
ARGENTAN,61200,48.7321880919,-0.0132322590535
BRANS,39290,47.2238411039,5.57358869303
POLASTRON,32130,43.5342676704,0.838990733571
AUBE,61270,48.7318577878,0.545628090073
BRIOD,39570,46.6633058683,5.62550336964
PRECHAC SUR ADOUR,32160,43.6019637021,0.000682000711766
AUNOU LE FAUCON,61200,48.7194759541,0.055348775966
CERNANS,39110,46.9343211214,5.9394436656
RAMOUZENS,32800,43.8102320971,0.189111394698
BELFONDS,61500,48.6109514041,0.107175122984
CERNON,39240,46.4121311574,5.64360732811
REANS,32800,43.8713310328,0.0375331415529
BELLAVILLIERS,61360,48.4176974835,0.490691078997
CHAMOLE,39800,46.8443055833,5.73874767152
REJAUMONT,32390,43.8138233726,0.5503994481
BELLOU LE TRICHARD,61130,48.2640987687,0.55321746429
CHAMPAGNE SUR LOUE,39600,47.0328816629,5.80653382089
ROQUEFORT,32390,43.756872831,0.587561985041
BURES,61170,48.5579280908,0.401372198691
CHAMPAGNEY,39290,47.2596370063,5.50446475584
ROQUES,32310,43.8412918051,0.297884331207
CALIGNY,61100,48.8071056766,-0.603648177007
CHAMPDIVERS,39500,47.0078921172,5.39015295804
ST ANDRE,32200,43.5589723069,0.858056071738
CETON,61260,48.2249965055,0.758513883231
CHARCHILLA,39260,46.4688109023,5.71546918875
ST ANTOINE,32340,44.0397973758,0.828235639409
LA CHAPELLE PRES SEES,61500,48.5667583152,0.153857564535
CHARNOD,39240,46.3372486157,5.49365223765
ST AUNIX LENGROS,32160,43.5729419126,0.0566677604878
LE CHATEAU D ALMENECHES,61570,48.6727206778,0.130610426529
CHATILLON,39130,46.6626648157,5.7273967644
STE AURENCE CAZAUX,32300,43.371037849,0.428715124753
LE CHATELLIER,61450,48.6774891036,-0.583208023113
NANCHEZ,39150,46.4998251911,5.8576069903
ST CHRISTAUD,32320,43.5257567477,0.261157404352
LA CHAUX,61600,48.6020436044,-0.267103118047
NANCHEZ,39150,46.4998251911,5.8576069903
ST CREAC,32380,43.9169566519,0.793230130965
DOMFRONT EN POIRAIE,61700,48.5824684934,-0.61398156582
CHAUX CHAMPAGNY,39110,46.8831143398,5.87949383777
STE DODE,32170,43.4164604134,0.364817830284
DOMPIERRE,61700,48.6368158106,-0.5529421904
CHAUX CHAMPAGNY,39110,46.8831143398,5.87949383777
ST GRIEDE,32110,43.7245038099,-0.0964853387859
ECOUCHE LES VALLEES,61150,48.715236562,-0.11079364791
CHENE BERNARD,39120,46.917901439,5.46969645181
ST JEAN POUTGE,32190,43.7345063644,0.381202830374
FAY,61390,48.6612913524,0.407509291689
CHEVIGNY,39290,47.1765613583,5.47410569211
ST LARY,32360,43.7203557859,0.4976745477
FEINGS,61400,48.5433586588,0.649080735895
COURBETTE,39570,46.597757049,5.56912637088
SEMEZIES CACHAN,32450,43.5039796114,0.734910896244
LA FERTE EN OUCHE,61470,48.8362459554,0.508544741133
COURBOUZON,39570,46.6530259011,5.52879804743
SEYSSES SAVES,32130,43.5120468834,1.04628669301
LA FERTE EN OUCHE,61550,48.8362459554,0.508544741133
COYRON,39260,46.5124158536,5.69815405752
SION,32110,43.7385172252,0.00694029639365
LA FERTE EN OUCHE,61550,48.8362459554,0.508544741133
CRENANS,39260,46.4662863715,5.74165034768
SIRAC,32430,43.703053309,0.954070394877
LA FERTE EN OUCHE,61550,48.8362459554,0.508544741133
DAMMARTIN MARPAIN,39290,47.2530677926,5.55397181022
TUDELLE,32190,43.6815695476,0.287237004395
LA FERTE MACE,61410,48.581835018,-0.366879794994
DAMMARTIN MARPAIN,39290,47.2530677926,5.55397181022
VERLUS,32400,43.5997886169,-0.1995913501
FRANCHEVILLE,61570,48.6382859389,-0.0600624308004
DAMPARIS,39500,47.0709486148,5.40719104716
AILLAS,33124,44.4835265148,-0.0662157307002
MONTS SUR ORNE,61150,48.7360749427,-0.0897289866447
DAMPIERRE,39700,47.1650509305,5.74228998802
ANDERNOS LES BAINS,33510,44.754520164,-1.08109347037
MONTS SUR ORNE,61150,48.7360749427,-0.0897289866447
DOMBLANS,39210,46.7623690449,5.59000211082
ARCINS,33460,45.0765827796,-0.70962789405
BELFORET EN PERCHE,61130,48.3725300515,0.509787667614
VAL D EPY,39160,46.3756497717,5.39068206826
VAL DE VIRVEE,33240,45.0218017593,-0.404998298287
BELFORET EN PERCHE,61130,48.3725300515,0.509787667614
VAL D EPY,39160,46.3756497717,5.39068206826
AUROS,33124,44.5076532706,-0.163740689311
L HOME CHAMONDOT,61290,48.6002616594,0.735701468188
VAL D EPY,39320,46.3756497717,5.39068206826
BELIN BELIET,33830,44.4861918644,-0.786911494042
IRAI,61190,48.6742050739,0.689209561635
EVANS,39700,47.1795880085,5.76480868684
BELIN BELIET,33830,44.4861918644,-0.786911494042
LALEU,61170,48.5417295562,0.365988546618
FRAISANS,39700,47.1244743587,5.75661818843
LES BILLAUX,33500,44.962026014,-0.242724056573
LA LANDE DE LOUGE,61210,48.7010795205,-0.249914242658
FRASNE LES MEULIERES,39290,47.1966162247,5.50343047257
BLAYE,33390,45.127899764,-0.669707092291
LA LANDE PATRY,61100,48.7535484464,-0.598148128234
LE FRASNOIS,39130,46.6361110907,5.89061826384
BLESIGNAC,33670,44.7773252644,-0.254997261945
LA LANDE ST SIMEON,61100,48.8273403664,-0.433811348847
FRONTENAY,39210,46.7884051607,5.63215279855
BONNETAN,33370,44.8193051355,-0.410997563502
LONGNY LES VILLAGES,61290,48.5293923919,0.757893185933
GENDREY,39350,47.1963062843,5.68474768742
BORDEAUX,33000,44.8572445351,-0.57369678116
LONLAY L ABBAYE,61700,48.6502297145,-0.704744112776
GRANDE RIVIERE CHATEAU,39150,46.5345269468,5.90836886735
BOURDELLES,33190,44.5585840825,0.00571308872513
LONLAY LE TESSON,61600,48.6505142645,-0.34589892324
HAUTECOUR,39130,46.5618581979,5.78248121784
CADARSAC,33750,44.8620505289,-0.283663613137
MARCHEMAISONS,61170,48.5227109351,0.314713654868
IVREY,39110,46.9896694656,5.89705874388
CADILLAC EN FRONSADAIS,33240,44.9623132376,-0.373407122831
MEDAVY,61570,48.6730922251,0.0786736803117
MONTLAINSIA,39320,46.3895271897,5.48848801863
CAMARSAC,33750,44.8255815323,-0.368684633032
LE MENIL DE BRIOUZE,61220,48.660905496,-0.397537206394
MONTLAINSIA,39320,46.3895271897,5.48848801863
CAMBLANES ET MEYNAC,33360,44.7664526073,-0.475866480687
LE MENIL BROUT,61250,48.4800081539,0.237910354434
LAVIGNY,39210,46.717011316,5.60517764784
CAPTIEUX,33840,44.2537330711,-0.28409017243
MENIL ERREUX,61250,48.5093937209,0.183751804866
LOUVATANGE,39350,47.1895729875,5.72090559448
CARCANS,33121,45.0847969006,-1.04933512467
MENIL FROGER,61240,48.7308500818,0.265343668064
MANTRY,39230,46.7949152079,5.55490459828
CARIGNAN DE BORDEAUX,33360,44.8094507679,-0.472244925995
MENIL HERMEI,61210,48.8258123332,-0.318533772581
MARIGNY,39130,46.67956984,5.77875923329
CASTELVIEL,33540,44.6665619029,-0.152086542362
LE MENIL SCELLEUR,61320,48.6131652955,-0.124894508969
MARNOZ,39110,46.9538587219,5.83609760607
CASTILLON LA BATAILLE,33350,44.8619054717,-0.0287795124609
LES MENUS,61290,48.5179857136,0.93370273757
MARTIGNA,39260,46.3895643174,5.70098725643
CAUMONT,33540,44.6957842338,-0.0109965772154
MIEUXCE,61250,48.4115548771,-0.00204089099581
MATHENAY,39600,46.9295460326,5.67894165868
CAZATS,33430,44.473019034,-0.203200932598
MONTREUIL LA CAMBE,61160,48.8842457581,0.0335930186845
MESNOIS,39130,46.5942298159,5.67721332871
CEZAC,33620,45.0855145427,-0.431075960608
MORTAGNE AU PERCHE,61400,48.5204467811,0.561388622887
MIEGES,39250,46.7873509128,6.04198451361
CIVRAC DE BLAYE,33920,45.1112083478,-0.461315031465
MORTREE,61570,48.6384870468,0.0801583053247
MOIRANS EN MONTAGNE,39260,46.4388080084,5.73795329823
CURSAN,33670,44.7957089304,-0.33460674853
NEAUPHE SOUS ESSAI,61500,48.5638348673,0.194252543746
MOLAY,39500,47.0155461717,5.42348925826
DARDENAC,33420,44.7835125524,-0.239650507452
NEAUPHE SUR DIVE,61160,48.8515075057,0.0956108929382
CHASSAL MOLINGES,39360,46.35182997,5.76359169948
DONNEZAC,33860,45.2339831114,-0.445024799507
PERCHE EN NOCE,61340,48.3808259058,0.686799351677
MONNET LA VILLE,39300,46.7245823636,5.81585271352
ESCAUDES,33840,44.3127064082,-0.208247896337
PERCHE EN NOCE,61340,48.3808259058,0.686799351677
MONNIERES,39100,47.1140594899,5.46044213238
ESCOUSSANS,33760,44.6790444082,-0.275955218304
NONANT LE PIN,61240,48.7031233421,0.207290973767
MONTAIN,39210,46.7209461149,5.57753660512
FARGUES ST HILAIRE,33370,44.819815277,-0.439992385579
PASSAIS VILLAGES,61350,48.5142650643,-0.759546926567
MONTIGNY SUR L AIN,39300,46.7050355286,5.79177737951
FLOIRAC,33270,44.8338094646,-0.520646895866
PASSAIS VILLAGES,61350,48.5142650643,-0.759546926567
MONTMIREY LA VILLE,39290,47.2170742688,5.51651426821
GANS,33430,44.4543319425,-0.132059806791
PASSAIS VILLAGES,61350,48.5142650643,-0.759546926567
MONT SOUS VAUDREY,39380,46.9631076045,5.59448295865
GENERAC,33920,45.1736695574,-0.545835107473
LE PIN LA GARENNE,61400,48.4445657379,0.544883378197
HAUTS DE BIENNE,39400,46.5258425381,6.03328656487
GENSAC,33890,44.7947598908,0.0843381724535
PUTANGES LE LAC,61210,48.766449668,-0.252215702706
MOURNANS CHARBONNY,39250,46.7768224778,5.99039184457
GIRONDE SUR DROPT,33190,44.5911619768,-0.0876331035649
ECOUVES,61250,48.5089267357,0.0863965878338
MUTIGNEY,39290,47.2820712472,5.53021636732
GUILLOS,33720,44.5519470973,-0.518935394792
LE RENOUARD,61120,48.9194110342,0.0988609548607
LES NANS,39300,46.7942578925,5.97354217641
ISLE ST GEORGES,33640,44.726604598,-0.473681984875
REVEILLON,61400,48.4806705534,0.56261549181
NEUBLANS ABERGEMENT,39120,46.9040741283,5.33914629457
LADOS,33124,44.4687250597,-0.135994584664
LA ROCHE MABILE,61420,48.489577366,-0.0663745074632
ONGLIERES,39250,46.8028448995,6.00043623502
LAMOTHE LANDERRON,33190,44.5644466731,0.0611018511899
ROIVILLE,61120,48.8801395888,0.236531994875
OUR,39700,47.1073810087,5.64890585265
LARTIGUE,33840,44.252892627,-0.0912924578468
SAI,61200,48.7407667641,0.0235996359828
PAGNOZ,39330,46.9741968646,5.82590898779
LEOGNAN,33850,44.7191460436,-0.614707683753
ST ANDRE DE MESSEI,61440,48.6883800574,-0.521932078822
PARCEY,39100,47.0223001054,5.47952052073
LERM ET MUSSET,33840,44.340461313,-0.151525582762
ST AUBIN D APPENAI,61170,48.5420210884,0.33805985698
PIMORIN,39270,46.4958087462,5.50106506997
LES LEVES ET THOUMEYRAGUES,33220,44.7828737867,0.185216218657
ST BOMER LES FORGES,61700,48.6448585107,-0.622820262542
PLAISIA,39270,46.5243667153,5.63724392564
LISTRAC DE DUREZE,33790,44.7607755904,0.0336581808427
ST BRICE,61700,48.5498503299,-0.641601711695
LES PLANCHES EN MONTAGNE,39150,46.6636417264,6.00067607182
LORMONT,33310,44.8765972567,-0.519774925453
STE GAUBURGE STE COLOMBE,61370,48.7078395565,0.444533266372
PLASNE,39800,46.7948712678,5.69040057232
LOUPES,33370,44.810050839,-0.390948542123
ST GERMAIN DU CORBEIS,61000,48.4177117997,0.0580112631913
PLENISETTE,39250,46.8047324429,6.01569148453
LOUPIAC,33410,44.6282363269,-0.287216072924
ST HILAIRE SUR ERRE,61340,48.3121656511,0.745828480936
PLEURE,39120,46.9155544802,5.46006716297
LUCMAU,33840,44.2944038567,-0.34085237286
STE HONORINE LA CHARDONNE,61430,48.8247345941,-0.476136278421
PLUMONT,39700,47.1107713275,5.71692693356
LUDON MEDOC,33290,44.9803239234,-0.590569121795
STE HONORINE LA GUILLAUME,61210,48.7774185998,-0.381537556924
POIDS DE FIOLE,39570,46.5944604506,5.62239260294
MARCENAIS,33620,45.0595596341,-0.344873421107
ST MARD DE RENO,61400,48.5102214225,0.634185094113
PONT DU NAVOY,39300,46.7317231278,5.78965012447
MARGAUX CANTENAC,33460,45.0468275892,-0.671911642441
ST MARTIN L AIGUILLON,61320,48.6028213138,-0.17990137206
PORT LESNEY,39600,46.9984173967,5.81915102369
MAZERES,33210,44.503806188,-0.250077983098
CHARENCEY,61190,48.6391173168,0.752904500205
RAINANS,39290,47.1574395405,5.47297750581
MERIGNAC,33700,44.8322953289,-0.681733084891
CHARENCEY,61190,48.6391173168,0.752904500205
REVIGNY,39570,46.627894009,5.60893861007
MONTUSSAN,33450,44.8830118626,-0.429149844535
ST NICOLAS DE SOMMAIRE,61550,48.8124271962,0.597978267366
ROMAIN,39350,47.2075786378,5.71828846623
